datetime,plant_id,inverter_id,string_id,daily_energy_yield_ac,daily_energy_yield_dc,string_energy_yield_dc,capacity_utilization_factor_ac,capacity_utilization_factor_dc,performance_ratio_ac,performance_ratio_dc,daily_specific_yield_ac,daily_specific_yield_dc,irradiance,temperature,wind_speed,fault_type
2024-07-19 05:15:07.770123,PLANT_001,INV_009,STR_009_04,0.0,0.0,7.46,53.19,62.86,43.01,53.34,1.28,1.51,2.12,27.0,0.2,inverter_shutdown
2024-07-19 05:15:07.770123,PLANT_001,INV_009,STR_009_05,63.83,75.44,9.27,53.19,62.86,43.01,53.34,1.28,1.51,4.3,19.2,0.9,nan
2024-07-19 05:15:07.770123,PLANT_001,INV_009,STR_009_06,63.83,75.44,8.39,53.19,62.86,43.01,53.34,1.28,1.51,3.24,24.1,2.6,nan
2024-07-19 05:15:07.770123,PLANT_001,INV_009,STR_009_07,63.83,75.44,5.73,53.19,62.86,43.01,53.34,1.28,1.51,2.88,32.8,0.3,nan
2024-07-19 05:15:07.770123,PLANT_001,INV_009,STR_009_08,63.83,75.44,7.87,53.19,62.86,43.01,53.34,1.28,1.51,4.09,22.4,10.2,nan
2024-07-19 05:15:07.770123,PLANT_001,INV_010,STR_010_01,0.0,0.0,7.52,58.13,65.46,36.92375861575491,39.91180844593161,1.4,1.57,4.07,-3.4,1.0,grid_curtailment
2024-07-19 05:15:07.770123,PLANT_001,INV_010,STR_010_02,69.76,78.55,10.85,58.13,65.46,50.17,54.23,1.4,1.57,2.18,22.8,2.0,nan
2024-07-19 05:15:07.770123,PLANT_001,INV_010,STR_010_03,69.76,78.55,10.23,58.13,65.46,50.17,54.23,1.4,1.57,3.5,32.7,0.9,nan
2024-07-19 05:15:07.770123,PLANT_001,INV_010,STR_010_04,69.76,78.55,11.68,58.13,65.46,33.897529770416085,36.64068246860004,1.4,1.57,3.53,20.8,2.2,performance_degradation
2024-07-19 05:15:07.770123,PLANT_001,INV_010,STR_010_05,0.0,0.0,9.61,58.13,65.46,50.17,54.23,1.1274791867786773,1.2643873737446596,3.65,28.9,0.2,soiling
2024-07-19 05:15:07.770123,PLANT_001,INV_010,STR_010_06,69.76,78.55,10.74,58.13,65.46,50.17,54.23,1.4,1.57,3.58,26.9,0.4,nan
2024-07-19 05:15:07.770123,PLANT_001,INV_010,STR_010_07,69.76,78.55,12.74,58.13,65.46,50.17,54.23,1.4,1.57,3.12,29.5,6.4,nan
2024-07-19 05:15:07.770123,PLANT_001,INV_010,STR_010_08,69.76,78.55,11.32,58.13,65.46,50.17,54.23,1.4,1.57,3.71,27.8,0.4,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_001,STR_001_01,52.54,55.22,6.58,43.79,46.02,23.39301497411584,24.94036204329403,1.05,1.1,2.61,41.2,2.9,performance_degradation
2024-07-20 05:15:07.770123,PLANT_001,INV_001,STR_001_02,52.54,55.22,6.72,43.79,46.02,35.83,38.2,1.05,1.1,3.26,22.5,0.5,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_001,STR_001_03,52.54,55.22,6.32,43.79,46.02,35.83,38.2,1.05,1.1,4.06,21.4,1.7,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_001,STR_001_04,52.54,55.22,6.18,43.79,46.02,35.83,38.2,1.05,1.1,2.1,25.5,1.8,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_001,STR_001_05,52.54,55.22,7.06,43.79,46.02,35.83,38.2,1.05,1.1,2.24,25.7,2.3,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_001,STR_001_06,52.54,55.22,6.49,43.79,46.02,35.83,38.2,0.8040802838671369,0.8423698211941435,4.22,32.6,0.4,soiling
2024-07-20 05:15:07.770123,PLANT_001,INV_001,STR_001_07,52.54,55.22,7.24,43.79,46.02,35.83,38.2,1.05,1.1,2.98,29.2,8.4,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_001,STR_001_08,52.54,55.22,5.08,43.79,46.02,35.83,38.2,1.05,1.1,3.88,12.8,4.3,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_002,STR_002_01,53.73,58.51,5.35,44.77,48.76,37.55,39.32,1.07,1.17,4.63,14.1,3.1,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_002,STR_002_02,53.73,58.51,9.74,44.77,48.76,37.55,39.32,1.07,1.17,3.17,20.1,6.1,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_002,STR_002_03,33.49054310860903,58.51,5.96,44.77,48.76,37.55,39.32,1.07,1.17,4.03,14.1,1.5,grid_curtailment
2024-07-20 05:15:07.770123,PLANT_001,INV_002,STR_002_04,53.73,58.51,5.14,44.77,48.76,37.55,39.32,1.07,1.17,3.99,46.2,0.8,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_002,STR_002_05,53.73,58.51,7.02,44.77,48.76,27.10491280757332,28.382561160952946,1.07,1.17,3.27,21.8,0.6,performance_degradation
2024-07-20 05:15:07.770123,PLANT_001,INV_002,STR_002_06,53.73,58.51,0.0,44.77,48.76,37.55,39.32,1.07,1.17,2.16,8.2,2.6,disconnected_string
2024-07-20 05:15:07.770123,PLANT_001,INV_002,STR_002_07,53.73,58.51,10.68,44.77,48.76,37.55,39.32,1.07,1.17,3.13,35.0,3.6,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_002,STR_002_08,53.73,58.51,7.59,44.77,48.76,37.55,39.32,1.07,1.17,2.02,-1.2,3.5,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_003,STR_003_01,49.49,54.61,7.34,41.24,45.51,35.06,38.32,0.99,1.09,3.56,29.8,4.8,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_003,STR_003_02,49.49,54.61,6.56,41.24,45.51,35.06,38.32,0.99,1.09,3.27,36.0,1.5,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_003,STR_003_03,49.49,54.61,5.29,41.24,45.51,35.06,38.32,0.99,1.09,3.47,24.7,1.6,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_003,STR_003_04,49.49,54.61,6.33,41.24,45.51,35.06,38.32,0.99,1.09,4.21,28.2,2.4,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_003,STR_003_05,49.49,54.61,3.1,41.24,45.51,35.06,38.32,0.7429411289250014,0.8179856874022744,3.26,26.1,5.9,soiling
2024-07-20 05:15:07.770123,PLANT_001,INV_003,STR_003_06,49.49,54.61,4.92,41.24,45.51,35.06,38.32,0.99,1.09,2.35,19.0,1.1,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_003,STR_003_07,49.49,54.61,6.52,41.24,45.51,35.06,38.32,0.99,1.09,2.61,40.1,0.5,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_003,STR_003_08,49.49,54.61,7.75,41.24,45.51,35.06,38.32,0.99,1.09,2.92,23.3,13.3,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_004,STR_004_01,51.98,52.41,4.61,43.32,43.68,38.91,38.04,1.04,1.05,2.5,34.8,0.1,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_004,STR_004_02,51.98,52.41,6.36,43.32,43.68,38.91,38.04,1.04,1.05,3.62,13.9,1.7,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_004,STR_004_03,51.98,52.41,6.23,43.32,43.68,38.91,38.04,1.04,1.05,3.44,34.4,1.9,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_004,STR_004_04,51.98,52.41,8.34,43.32,43.68,38.91,38.04,1.04,1.05,4.39,22.4,1.2,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_004,STR_004_05,51.98,52.41,0.0,43.32,43.68,38.91,38.04,1.04,1.05,4.58,26.8,2.1,disconnected_string
2024-07-20 05:15:07.770123,PLANT_001,INV_004,STR_004_06,51.98,52.41,3.07,43.32,43.68,38.91,38.04,1.04,1.05,4.57,21.3,0.5,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_004,STR_004_07,51.98,52.41,3.26,43.32,43.68,38.91,38.04,1.04,1.05,2.75,31.0,1.6,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_004,STR_004_08,51.98,52.41,4.96,43.32,43.68,23.681321248189857,23.15182370293349,1.04,1.05,2.42,26.5,1.7,performance_degradation
2024-07-20 05:15:07.770123,PLANT_001,INV_005,STR_005_01,48.57,50.14,5.95,40.48,41.78,36.29,34.69,0.97,1.0,3.53,29.3,7.2,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_005,STR_005_02,48.57,50.14,5.63,40.48,41.78,36.29,34.69,0.97,1.0,2.69,25.2,1.8,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_005,STR_005_03,48.57,50.14,8.45,40.48,41.78,36.29,34.69,0.97,1.0,4.67,34.0,1.0,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_005,STR_005_04,48.57,50.14,10.24,40.48,41.78,36.29,34.69,0.97,1.0,3.09,47.8,0.6,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_005,STR_005_05,48.57,50.14,11.29,40.48,41.78,36.29,34.69,0.97,1.0,2.61,24.6,2.4,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_005,STR_005_06,48.57,50.14,6.57,40.48,41.78,36.29,34.69,0.97,1.0,4.65,44.3,2.8,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_005,STR_005_07,48.57,50.14,8.84,40.48,41.78,27.59637628075924,26.379671898030807,0.97,1.0,2.46,18.9,1.5,performance_degradation
2024-07-20 05:15:07.770123,PLANT_001,INV_005,STR_005_08,15.755569805234204,50.14,4.56,40.48,41.78,36.29,34.69,0.97,1.0,4.09,5.9,2.0,grid_curtailment
2024-07-20 05:15:07.770123,PLANT_001,INV_006,STR_006_01,49.8,59.91,4.05,41.5,49.92,34.13,41.13,1.0,1.2,2.03,25.3,3.1,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_006,STR_006_02,49.8,59.91,1.68,41.5,49.92,34.13,41.13,1.0,1.2,4.59,30.9,2.5,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_006,STR_006_03,49.8,59.91,9.6,41.5,49.92,34.13,41.13,1.0,1.2,3.56,27.0,3.8,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_006,STR_006_04,49.8,59.91,5.97,41.5,49.92,34.13,41.13,1.0,1.2,3.23,22.6,1.5,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_006,STR_006_05,49.8,59.91,6.73,41.5,49.92,34.13,41.13,1.0,1.2,4.59,30.5,9.5,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_006,STR_006_06,49.8,59.91,5.99,41.5,49.92,34.13,41.13,0.7393311832498657,0.8871974198998388,4.4,12.5,10.2,soiling
2024-07-20 05:15:07.770123,PLANT_001,INV_006,STR_006_07,49.8,59.91,3.71,41.5,49.92,34.13,41.13,1.0,1.2,3.41,19.0,3.5,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_006,STR_006_08,49.8,59.91,9.37,41.5,49.92,34.13,41.13,1.0,1.2,2.14,16.0,0.2,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_007,STR_007_01,42.95,51.9,3.85,35.79,43.25,29.32,35.98,0.86,1.04,3.55,3.8,12.3,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_007,STR_007_02,42.95,51.9,8.05,35.79,43.25,29.32,35.98,0.86,1.04,3.92,13.9,2.8,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_007,STR_007_03,42.95,51.9,7.01,35.79,43.25,29.32,35.98,0.86,1.04,2.18,18.9,2.7,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_007,STR_007_04,42.95,51.9,4.84,35.79,43.25,29.32,35.98,0.86,1.04,4.25,31.8,0.1,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_007,STR_007_05,42.95,51.9,6.21,35.79,43.25,29.32,35.98,0.86,1.04,2.59,37.1,0.4,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_007,STR_007_06,42.95,51.9,5.35,35.79,43.25,29.32,35.98,0.86,1.04,3.66,13.8,2.4,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_007,STR_007_07,42.95,51.9,5.72,35.79,43.25,29.32,35.98,0.86,1.04,2.64,18.2,0.7,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_007,STR_007_08,0.0,0.0,9.79,35.79,43.25,29.32,35.98,0.7565381499372898,0.9148833441102111,2.59,17.8,1.4,soiling
2024-07-20 05:15:07.770123,PLANT_001,INV_008,STR_008_01,47.58,46.72,6.04,39.65,38.93,34.81,33.12,0.95,0.93,2.97,26.1,3.5,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_008,STR_008_02,47.58,46.72,5.05,39.65,38.93,34.81,33.12,0.95,0.93,3.88,23.3,0.0,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_008,STR_008_03,47.58,46.72,2.4,39.65,38.93,23.92734973238512,22.765694430812843,0.8224177818851236,0.8051037233191211,3.86,15.8,4.4,soiling
2024-07-20 05:15:07.770123,PLANT_001,INV_008,STR_008_04,25.64434723603226,46.72,7.71,39.65,38.93,25.83672352872744,24.582369528050926,0.95,0.93,2.79,19.1,1.8,grid_curtailment
2024-07-20 05:15:07.770123,PLANT_001,INV_008,STR_008_05,47.58,46.72,7.7,39.65,38.93,34.81,33.12,0.95,0.93,4.64,36.0,0.8,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_008,STR_008_06,47.58,46.72,8.01,39.65,38.93,22.012526686939207,20.94383464152331,0.95,0.93,4.45,41.0,0.5,performance_degradation
2024-07-20 05:15:07.770123,PLANT_001,INV_008,STR_008_07,47.58,46.72,6.68,39.65,38.93,34.81,33.12,0.95,0.93,2.74,40.6,1.9,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_008,STR_008_08,47.58,46.72,7.56,39.65,38.93,34.81,33.12,0.95,0.93,4.38,7.0,2.5,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_009,STR_009_01,50.25,43.85,3.17,41.88,36.54,35.61,29.9,0.7331228489637813,0.638760502067453,3.24,16.5,0.4,soiling
2024-07-20 05:15:07.770123,PLANT_001,INV_009,STR_009_02,50.25,43.85,4.28,41.88,36.54,35.61,29.9,1.01,0.88,4.08,28.2,5.0,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_009,STR_009_03,50.25,43.85,4.66,41.88,36.54,35.61,29.9,1.01,0.88,3.73,27.8,5.4,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_009,STR_009_04,50.25,43.85,9.2,41.88,36.54,35.61,29.9,1.01,0.88,3.23,34.8,2.3,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_009,STR_009_05,50.25,43.85,5.68,41.88,36.54,35.61,29.9,1.01,0.88,2.22,21.8,1.7,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_009,STR_009_06,50.25,43.85,6.27,41.88,36.54,35.61,29.9,1.01,0.88,2.36,6.9,3.5,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_009,STR_009_07,27.987650235936155,43.85,4.48,41.88,36.54,35.61,29.9,0.7183140269961853,0.6258577660956862,2.28,29.4,0.5,grid_curtailment
2024-07-20 05:15:07.770123,PLANT_001,INV_009,STR_009_08,50.25,43.85,5.64,41.88,36.54,35.61,29.9,1.01,0.88,3.25,35.5,0.3,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_010,STR_010_01,54.67,55.91,6.18,45.56,46.59,36.96,37.62,1.09,1.12,3.03,18.8,8.6,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_010,STR_010_02,0.0,0.0,9.23,45.56,46.59,36.96,37.62,0.8276347486259841,0.8504136866615617,3.9,28.7,0.4,soiling
2024-07-20 05:15:07.770123,PLANT_001,INV_010,STR_010_03,54.67,55.91,5.18,45.56,46.59,36.96,37.62,1.09,1.12,3.71,34.5,1.3,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_010,STR_010_04,29.259120216690658,55.91,7.63,45.56,46.59,36.96,37.62,0.9634719719351564,0.989989549144381,2.07,23.4,3.6,grid_curtailment
2024-07-20 05:15:07.770123,PLANT_001,INV_010,STR_010_05,54.67,55.91,8.51,45.56,46.59,36.96,37.62,1.09,1.12,4.61,30.1,11.1,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_010,STR_010_06,54.67,55.91,9.65,45.56,46.59,36.96,37.62,1.09,1.12,2.35,38.2,3.2,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_010,STR_010_07,54.67,55.91,5.91,45.56,46.59,36.96,37.62,1.09,1.12,2.97,24.3,5.3,nan
2024-07-20 05:15:07.770123,PLANT_001,INV_010,STR_010_08,54.67,55.91,6.24,45.56,46.59,36.96,37.62,1.09,1.12,2.15,43.5,1.7,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_001,STR_001_01,49.02,59.33,6.71,40.85,49.44,36.65,39.88,0.98,1.19,2.93,2.8,3.4,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_001,STR_001_02,49.02,59.33,9.93,40.85,49.44,36.65,39.88,0.98,1.19,2.7,34.5,1.1,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_001,STR_001_03,49.02,59.33,8.12,40.85,49.44,36.65,39.88,0.98,1.19,2.09,16.6,2.7,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_001,STR_001_04,49.02,59.33,3.85,40.85,49.44,36.65,39.88,0.98,1.19,2.19,2.7,3.3,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_001,STR_001_05,49.02,59.33,6.31,40.85,49.44,36.65,39.88,0.98,1.19,3.1,32.0,5.5,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_001,STR_001_06,49.02,59.33,6.73,40.85,49.44,36.65,39.88,0.98,1.19,3.44,30.0,0.6,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_001,STR_001_07,49.02,59.33,8.52,40.85,49.44,36.65,39.88,0.98,1.19,2.11,31.8,5.6,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_001,STR_001_08,49.02,59.33,3.54,40.85,49.44,36.65,39.88,0.98,1.19,3.43,17.4,0.3,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_002,STR_002_01,52.33,54.59,9.12,43.61,45.49,35.14,37.23,1.05,1.09,2.03,28.0,0.2,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_002,STR_002_02,52.33,54.59,9.36,43.61,45.49,25.670431328291574,27.197215661704476,1.05,1.09,2.85,27.9,1.3,performance_degradation
2024-07-21 05:15:07.770123,PLANT_001,INV_002,STR_002_03,52.33,54.59,3.72,43.61,45.49,35.14,37.23,1.05,1.09,2.06,31.6,4.0,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_002,STR_002_04,52.33,54.59,9.2,43.61,45.49,35.14,37.23,1.05,1.09,3.95,43.5,3.4,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_002,STR_002_05,52.33,54.59,5.66,43.61,45.49,35.14,37.23,1.05,1.09,2.32,13.4,0.4,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_002,STR_002_06,52.33,54.59,8.52,43.61,45.49,35.14,37.23,1.05,1.09,4.53,29.2,3.0,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_002,STR_002_07,52.33,54.59,7.47,43.61,45.49,35.14,37.23,1.05,1.09,3.62,37.8,4.6,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_002,STR_002_08,52.33,54.59,8.52,43.61,45.49,35.14,37.23,1.05,1.09,2.13,30.1,4.1,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_003,STR_003_01,0.0,0.0,3.94,47.33,42.18,38.02,37.78,1.14,1.01,3.87,27.9,0.6,inverter_shutdown
2024-07-21 05:15:07.770123,PLANT_001,INV_003,STR_003_02,56.8,50.61,6.26,47.33,42.18,38.02,37.78,1.14,1.01,4.41,9.1,0.7,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_003,STR_003_03,56.8,50.61,7.17,47.33,42.18,38.02,37.78,1.14,1.01,3.31,19.2,7.3,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_003,STR_003_04,56.8,50.61,7.12,47.33,42.18,38.02,37.78,1.14,1.01,2.6,15.4,0.5,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_003,STR_003_05,56.8,50.61,8.04,47.33,42.18,38.02,37.78,1.14,1.01,3.98,41.8,1.1,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_003,STR_003_06,56.8,50.61,1.99,47.33,42.18,38.02,37.78,0.8004839063848483,0.7092006539023658,4.59,13.1,1.0,soiling
2024-07-21 05:15:07.770123,PLANT_001,INV_003,STR_003_07,56.8,50.61,4.41,47.33,42.18,38.02,37.78,1.14,1.01,3.48,11.5,0.9,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_003,STR_003_08,56.8,50.61,5.9,47.33,42.18,38.02,37.78,1.14,1.01,4.36,28.8,0.3,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_004,STR_004_01,53.83,59.79,6.3,44.86,49.83,24.55298356880471,28.508888547666906,1.08,1.2,2.23,15.6,0.5,performance_degradation
2024-07-21 05:15:07.770123,PLANT_001,INV_004,STR_004_02,53.83,59.79,7.12,44.86,49.83,37.24,43.24,1.08,1.2,4.09,15.9,0.5,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_004,STR_004_03,53.83,59.79,8.17,44.86,49.83,37.24,43.24,0.853017789305306,0.9477975436725622,2.51,16.0,0.3,soiling
2024-07-21 05:15:07.770123,PLANT_001,INV_004,STR_004_04,53.83,59.79,6.5,44.86,49.83,37.24,43.24,1.08,1.2,3.72,35.7,2.3,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_004,STR_004_05,19.664734323095598,59.79,9.83,44.86,49.83,25.13316930302554,29.18255211232074,0.8897725794150825,0.9886361993500915,3.65,36.4,0.9,grid_curtailment
2024-07-21 05:15:07.770123,PLANT_001,INV_004,STR_004_06,53.83,59.79,7.37,44.86,49.83,37.24,43.24,1.08,1.2,4.34,19.5,2.5,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_004,STR_004_07,53.83,59.79,8.48,44.86,49.83,26.902343998431917,31.236771065848444,1.08,1.2,3.77,16.2,11.7,performance_degradation
2024-07-21 05:15:07.770123,PLANT_001,INV_004,STR_004_08,53.83,59.79,8.96,44.86,49.83,28.59163702351577,33.19823804771272,1.08,1.2,2.27,18.6,4.6,performance_degradation
2024-07-21 05:15:07.770123,PLANT_001,INV_005,STR_005_01,60.01,52.72,7.33,50.0,43.93,41.56,37.07,1.2,1.05,2.65,30.8,0.2,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_005,STR_005_02,60.01,52.72,7.41,50.0,43.93,41.56,37.07,1.2,1.05,3.66,22.7,3.8,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_005,STR_005_03,60.01,52.72,8.34,50.0,43.93,41.56,37.07,1.2,1.05,2.06,15.3,1.4,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_005,STR_005_04,0.0,0.0,4.58,50.0,43.93,41.56,37.07,0.9765086857913827,0.85444510006746,4.16,28.6,0.8,soiling
2024-07-21 05:15:07.770123,PLANT_001,INV_005,STR_005_05,60.01,52.72,0.0,50.0,43.93,41.56,37.07,0.8530969566509136,0.7464598370695494,3.56,42.2,0.3,soiling
2024-07-21 05:15:07.770123,PLANT_001,INV_005,STR_005_06,60.01,52.72,8.17,50.0,43.93,41.56,37.07,1.2,1.05,4.63,19.3,0.7,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_005,STR_005_07,60.01,52.72,8.29,50.0,43.93,41.56,37.07,0.8662954723184257,0.7580085382786226,4.54,12.7,7.4,soiling
2024-07-21 05:15:07.770123,PLANT_001,INV_005,STR_005_08,38.780392352740336,52.72,9.49,50.0,43.93,41.56,37.07,1.2,1.05,2.34,25.1,11.4,grid_curtailment
2024-07-21 05:15:07.770123,PLANT_001,INV_006,STR_006_01,53.04,55.24,5.41,44.2,46.03,38.97,38.07,1.06,1.1,2.89,22.8,12.0,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_006,STR_006_02,53.04,55.24,4.55,44.2,46.03,38.97,38.07,1.06,1.1,2.43,43.2,12.8,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_006,STR_006_03,53.04,55.24,5.77,44.2,46.03,26.337200495869908,25.728951061785153,1.06,1.1,2.17,33.3,0.2,performance_degradation
2024-07-21 05:15:07.770123,PLANT_001,INV_006,STR_006_04,53.04,55.24,7.32,44.2,46.03,38.97,38.07,1.06,1.1,4.44,15.2,2.1,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_006,STR_006_05,53.04,55.24,6.53,44.2,46.03,38.97,38.07,1.06,1.1,3.86,36.9,3.9,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_006,STR_006_06,53.04,55.24,5.99,44.2,46.03,38.97,38.07,1.06,1.1,3.67,14.2,0.2,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_006,STR_006_07,53.04,55.24,8.0,44.2,46.03,38.97,38.07,1.06,1.1,4.62,3.3,1.9,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_006,STR_006_08,53.04,55.24,6.35,44.2,46.03,26.435060057972606,25.824550587811576,1.06,1.1,4.09,37.9,2.7,performance_degradation
2024-07-21 05:15:07.770123,PLANT_001,INV_007,STR_007_01,58.05,65.96,7.55,48.37,54.97,39.4,46.27,1.16,1.32,2.55,29.9,4.0,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_007,STR_007_02,58.05,65.96,8.38,48.37,54.97,27.088048263556754,31.81126886179622,1.16,1.32,2.42,4.8,9.6,performance_degradation
2024-07-21 05:15:07.770123,PLANT_001,INV_007,STR_007_03,37.963042980795635,65.96,11.13,48.37,54.97,39.4,46.27,1.16,1.32,2.37,19.9,0.0,grid_curtailment
2024-07-21 05:15:07.770123,PLANT_001,INV_007,STR_007_04,58.05,65.96,8.36,48.37,54.97,39.4,46.27,1.16,1.32,3.19,21.9,2.2,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_007,STR_007_05,58.05,65.96,8.21,48.37,54.97,39.4,46.27,1.16,1.32,3.89,23.9,1.8,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_007,STR_007_06,58.05,65.96,6.47,48.37,54.97,39.4,46.27,1.0199080654561257,1.1605850400017983,4.14,32.7,2.7,soiling
2024-07-21 05:15:07.770123,PLANT_001,INV_007,STR_007_07,58.05,65.96,6.91,48.37,54.97,39.4,46.27,1.16,1.32,3.65,17.7,5.3,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_007,STR_007_08,58.05,65.96,5.16,48.37,54.97,39.4,46.27,1.16,1.32,4.28,19.6,3.3,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_008,STR_008_01,48.34,57.96,3.21,40.28,48.3,36.24,40.37,0.97,1.16,3.48,-3.3,7.5,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_008,STR_008_02,48.34,57.96,6.79,40.28,48.3,36.24,40.37,0.97,1.16,3.89,38.9,2.6,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_008,STR_008_03,48.34,57.96,4.46,40.28,48.3,36.24,40.37,0.97,1.16,3.21,24.7,0.8,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_008,STR_008_04,48.34,57.96,6.75,40.28,48.3,36.24,40.37,0.97,1.16,4.51,31.3,2.3,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_008,STR_008_05,48.34,57.96,8.65,40.28,48.3,36.24,40.37,0.97,1.16,2.33,46.5,1.4,nan
2024-07-21 05:15:07.770123,PLANT_001,INV_008,STR_008_06,48.34,57.96,0.0,40.28,48.3,36.24,40.37,0.97,1.16,3.17,17.0,4.5,disconnected_string
